"","V2","V258","V45","V46"
"1143",12,1,1,-4
"1144",12,1,1,-4
"1145",12,1,1,-4
"1146",12,1,1,-4
"1147",12,1,1,-4
"1148",12,1,1,-4
"1149",12,1,1,-4
"1150",12,1,1,-4
"1151",12,1,1,-4
"1152",12,1,1,-4
"1153",12,1,1,-4
"1154",12,1,-2,-4
"1155",12,1,1,-4
"1156",12,1,3,-4
"1157",12,1,1,-4
"1158",12,1,1,-4
"1159",12,1,-2,-4
"1160",12,1,2,-4
"1161",12,1,2,-4
"1162",12,1,3,-4
"1163",12,1,1,-4
"1164",12,1,1,-4
"1165",12,1,1,-4
"1166",12,1,1,-4
"1167",12,1,1,-4
"1168",12,1,1,-4
"1169",12,1,1,-4
"1170",12,1,3,-4
"1171",12,1,3,-4
"1172",12,1,3,-4
"1173",12,1,3,-4
"1174",12,1,1,-4
"1175",12,1,1,-4
"1176",12,1,1,-4
"1177",12,1,1,-4
"1178",12,1,1,-4
"1179",12,1,3,-4
"1180",12,1,2,-4
"1181",12,1,2,-4
"1182",12,1,1,-4
"1183",12,1,2,-4
"1184",12,1,2,-4
"1185",12,1,1,-4
"1186",12,1,1,-4
"1187",12,1,1,-4
"1188",12,1,3,-4
"1189",12,1,3,-4
"1190",12,1,1,-4
"1191",12,1,1,-4
"1192",12,1,1,-4
"1193",12,1,1,-4
"1194",12,1,-2,-4
"1195",12,1,1,-4
"1196",12,1,1,-4
"1197",12,1,3,-4
"1198",12,1,1,-4
"1199",12,1,3,-4
"1200",12,1,1,-4
"1201",32,0.469330188679245,3,3
"1202",32,0.37659375,3,3
"1203",32,0.469330188679245,3,3
"1204",32,0.315866666666667,3,3
"1205",32,0.469330188679245,3,3
"1206",32,0.486510638297872,1,1
"1207",32,0.469330188679245,3,1
"1208",32,0.486510638297872,1,1
"1209",32,0.469330188679245,2,3
"1210",32,0.469330188679245,3,1
"1211",32,0.37659375,3,1
"1212",32,0.37659375,3,1
"1213",32,0.37659375,2,1
"1214",32,0.37659375,1,1
"1215",32,0.37659375,3,2
"1216",32,0.37659375,3,1
"1217",32,0.37659375,1,1
"1218",32,0.469330188679245,3,3
"1219",32,0.469330188679245,1,2
"1220",32,0.37659375,3,1
"1221",32,0.469330188679245,3,3
"1222",32,0.486510638297872,3,1
"1223",32,0.486510638297872,2,2
"1224",32,0.469330188679245,3,3
"1225",32,0.469330188679245,3,2
"1226",32,0.469330188679245,3,1
"1227",32,0.469330188679245,3,1
"1228",32,0.469330188679245,3,1
"1229",32,0.315866666666667,3,1
"1230",32,0.315866666666667,-2,1
"1231",32,0.37659375,3,1
"1232",32,0.315866666666667,1,2
"1233",32,0.469330188679245,2,1
"1234",32,0.486510638297872,1,1
"1235",32,0.469330188679245,3,1
"1236",32,0.469330188679245,3,3
"1237",32,0.469330188679245,3,1
"1238",32,0.469330188679245,3,3
"1239",32,0.486510638297872,3,3
"1240",32,0.469330188679245,3,3
"1241",32,0.315866666666667,1,1
"1242",32,0.469330188679245,3,3
"1243",32,0.469330188679245,2,3
"1244",32,0.469330188679245,2,2
"1245",32,0.486510638297872,2,3
"1246",32,0.486510638297872,3,3
"1247",32,0.469330188679245,2,1
"1248",32,0.469330188679245,3,3
"1249",32,0.469330188679245,3,2
"1250",32,0.486510638297872,3,3
"1251",32,0.486510638297872,3,2
"1252",32,0.469330188679245,3,2
"1253",32,0.486510638297872,3,1
"1254",32,0.486510638297872,3,1
"1255",32,0.469330188679245,3,3
"1256",32,0.469330188679245,3,1
"1257",32,0.469330188679245,3,3
"1258",32,0.37659375,3,3
"1259",32,0.37659375,3,1
"1260",32,0.469330188679245,3,3
"1261",32,0.486510638297872,3,1
"1262",32,0.315866666666667,3,1
"1263",32,0.315866666666667,3,3
"1264",32,0.315866666666667,3,3
"1265",32,0.469330188679245,3,1
"1266",32,0.315866666666667,3,3
"1267",32,0.37659375,3,3
"1268",32,0.469330188679245,3,3
"1269",32,0.469330188679245,3,1
"1270",32,0.469330188679245,3,3
"1271",32,0.37659375,3,3
"1272",32,0.37659375,3,3
"1273",32,0.469330188679245,3,3
"1274",32,0.315866666666667,3,3
"1275",32,0.486510638297872,3,3
"1276",32,0.486510638297872,3,3
"1277",32,0.469330188679245,3,1
"1278",32,0.469330188679245,3,3
"1279",32,0.37659375,3,3
"1280",32,0.469330188679245,3,3
"1281",32,0.469330188679245,3,1
"1282",32,0.486510638297872,3,1
"1283",32,0.469330188679245,3,3
"1284",32,0.469330188679245,1,2
"1285",32,0.469330188679245,3,1
"1286",32,0.37659375,3,3
"1287",32,0.469330188679245,3,3
"1288",32,0.469330188679245,3,1
"1289",32,0.37659375,3,2
"1290",32,0.469330188679245,3,1
"1291",32,0.469330188679245,3,3
"1292",32,0.469330188679245,3,1
"1293",32,0.469330188679245,3,3
"1294",32,0.469330188679245,3,3
"1295",32,0.486510638297872,1,1
"1296",32,0.486510638297872,1,3
"1297",32,0.469330188679245,3,1
"1298",32,0.469330188679245,1,1
"1299",32,0.469330188679245,3,3
"1300",32,0.469330188679245,3,3
"1301",32,0.469330188679245,3,1
"1302",32,0.37659375,3,1
"1303",32,0.469330188679245,3,3
"1304",32,0.37659375,3,3
"1305",32,0.315866666666667,3,3
"1306",32,0.486510638297872,3,3
"1307",32,0.37659375,3,1
"1308",32,0.469330188679245,3,3
"1309",32,0.469330188679245,3,3
"1310",32,0.469330188679245,3,3
"1311",32,0.315866666666667,3,1
"1312",32,0.315866666666667,3,3
"1313",32,0.469330188679245,3,3
"1314",32,0.469330188679245,3,3
"1315",32,0.486510638297872,1,1
"1316",32,0.486510638297872,2,1
"1317",32,0.486510638297872,3,1
"1318",32,0.469330188679245,3,1
"1319",32,0.469330188679245,3,1
"1320",32,0.469330188679245,3,1
"1321",32,0.315866666666667,1,1
"1322",32,0.37659375,3,2
"1323",32,0.37659375,2,1
"1324",32,0.486510638297872,1,1
"1325",32,0.469330188679245,3,2
"1326",32,0.315866666666667,3,1
"1327",32,0.37659375,3,2
"1328",32,0.315866666666667,3,3
"1329",32,0.486510638297872,3,1
"1330",32,0.469330188679245,3,1
"1331",32,0.486510638297872,3,3
"1332",32,0.469330188679245,2,2
"1333",32,0.486510638297872,2,2
"1334",32,0.486510638297872,3,3
"1335",32,0.469330188679245,2,2
"1336",32,0.486510638297872,1,1
"1337",32,0.469330188679245,2,2
"1338",32,0.469330188679245,1,1
"1339",32,0.469330188679245,1,1
"1340",32,0.469330188679245,3,1
"1341",32,0.486510638297872,3,3
"1342",32,0.469330188679245,3,2
"1343",32,0.469330188679245,3,2
"1344",32,0.469330188679245,3,3
"1345",32,0.469330188679245,3,3
"1346",32,0.469330188679245,3,3
"1347",32,0.486510638297872,3,3
"1348",32,0.315866666666667,3,1
"1349",32,0.486510638297872,3,3
"1350",32,0.486510638297872,3,3
"1351",32,0.37659375,3,3
"1352",32,0.315866666666667,2,1
"1353",32,0.486510638297872,3,3
"1354",32,0.469330188679245,3,3
"1355",32,0.469330188679245,3,3
"1356",32,0.469330188679245,3,3
"1357",32,0.469330188679245,3,1
"1358",32,0.315866666666667,3,2
"1359",32,0.469330188679245,3,3
"1360",32,0.486510638297872,3,1
"1361",32,0.469330188679245,1,1
"1362",32,0.469330188679245,3,3
"1363",32,0.469330188679245,3,3
"1364",32,0.469330188679245,3,3
"1365",32,0.37659375,3,3
"1366",32,0.315866666666667,3,3
"1367",32,0.486510638297872,2,1
"1368",32,0.315866666666667,1,1
"1369",32,0.486510638297872,3,3
"1370",32,0.486510638297872,3,3
"1371",32,0.469330188679245,3,3
"1372",32,0.469330188679245,3,3
"1373",32,0.315866666666667,3,3
"1374",32,0.469330188679245,3,2
"1375",32,0.469330188679245,3,1
"1376",32,0.469330188679245,3,1
"1377",32,0.486510638297872,3,3
"1378",32,0.486510638297872,3,3
"1379",32,0.469330188679245,3,3
"1380",32,0.37659375,3,-1
"1381",32,0.315866666666667,3,3
"1382",32,0.315866666666667,3,3
"1383",32,0.315866666666667,3,3
"1384",32,0.486510638297872,3,3
"1385",32,0.315866666666667,3,3
"1386",32,1.14080303030303,-1,1
"1387",32,1.14080303030303,3,1
"1388",32,0.515,2,1
"1389",32,1.14080303030303,3,1
"1390",32,0.5356,-1,1
"1391",32,0.515,3,3
"1392",32,1.11646913580247,3,3
"1393",32,0.515,3,3
"1394",32,1.14080303030303,3,3
"1395",32,0.515,3,3
"1396",32,0.515,1,1
"1397",32,1.11646913580247,3,1
"1398",32,0.515,3,3
"1399",32,1.11646913580247,3,3
"1400",32,1.14080303030303,1,1
"1401",32,0.515,3,1
"1402",32,0.515,2,1
"1403",32,0.515,3,3
"1404",32,0.515,3,1
"1405",32,0.515,3,3
"1406",32,0.515,1,1
"1407",32,1.11646913580247,3,1
"1408",32,1.11646913580247,2,1
"1409",32,1.11646913580247,3,1
"1410",32,0.515,3,1
"1411",32,0.515,1,1
"1412",32,0.515,2,1
"1413",32,0.515,1,1
"1414",32,0.515,3,1
"1415",32,0.515,3,1
"1416",32,0.515,3,3
"1417",32,0.515,3,2
"1418",32,0.515,3,1
"1419",32,0.515,3,1
"1420",32,0.515,3,1
"1421",32,0.515,2,1
"1422",32,0.515,3,2
"1423",32,0.515,3,2
"1424",32,1.14080303030303,3,1
"1425",32,0.515,1,2
"1426",32,1.14080303030303,3,3
"1427",32,1.14080303030303,3,3
"1428",32,0.515,3,3
"1429",32,0.515,3,3
"1430",32,1.14080303030303,3,3
"1431",32,1.11646913580247,1,1
"1432",32,0.5356,3,3
"1433",32,1.11646913580247,3,3
"1434",32,0.515,1,3
"1435",32,0.515,3,3
"1436",32,0.515,3,3
"1437",32,0.515,2,3
"1438",32,0.515,3,3
"1439",32,0.515,3,2
"1440",32,0.515,3,2
"1441",32,0.5356,3,1
"1442",32,0.5356,2,1
"1443",32,0.515,3,-1
"1444",32,0.515,2,2
"1445",32,0.515,3,3
"1446",32,0.515,1,1
"1447",32,0.515,3,2
"1448",32,0.515,3,1
"1449",32,1.14080303030303,3,2
"1450",32,1.11646913580247,3,3
"1451",32,1.14080303030303,3,1
"1452",32,1.11646913580247,3,2
"1453",32,0.515,3,2
"1454",32,0.515,-1,-1
"1455",32,1.11646913580247,3,3
"1456",32,0.515,3,2
"1457",32,1.11646913580247,3,3
"1458",32,0.515,3,3
"1459",32,0.515,2,3
"1460",32,0.515,3,3
"1461",32,0.515,3,3
"1462",32,1.14080303030303,3,3
"1463",32,0.515,3,2
"1464",32,1.14080303030303,3,3
"1465",32,1.14080303030303,2,3
"1466",32,1.14080303030303,1,2
"1467",32,1.14080303030303,3,3
"1468",32,1.11646913580247,1,2
"1469",32,1.11646913580247,1,2
"1470",32,1.11646913580247,1,-1
"1471",32,1.11646913580247,1,1
"1472",32,1.14080303030303,2,1
"1473",32,1.14080303030303,1,1
"1474",32,1.11646913580247,1,1
"1475",32,1.11646913580247,3,3
"1476",32,1.14080303030303,1,2
"1477",32,0.515,1,2
"1478",32,1.14080303030303,2,1
"1479",32,1.11646913580247,1,2
"1480",32,0.515,2,1
"1481",32,1.11646913580247,3,3
"1482",32,1.14080303030303,3,3
"1483",32,0.515,3,3
"1484",32,1.11646913580247,3,2
"1485",32,0.515,2,1
"1486",32,1.11646913580247,1,3
"1487",32,1.11646913580247,1,3
"1488",32,0.515,1,1
"1489",32,0.515,3,1
"1490",32,1.11646913580247,1,1
"1491",32,0.515,1,1
"1492",32,0.515,3,3
"1493",32,0.515,3,1
"1494",32,1.11646913580247,3,2
"1495",32,0.515,3,3
"1496",32,1.11646913580247,3,1
"1497",32,0.515,3,1
"1498",32,1.11646913580247,3,1
"1499",32,0.515,3,2
"1500",32,1.14080303030303,3,1
"1501",32,1.14080303030303,3,3
"1502",32,0.515,3,3
"1503",32,1.11646913580247,1,1
"1504",32,1.11646913580247,3,3
"1505",32,0.515,3,1
"1506",32,1.14080303030303,3,1
"1507",32,1.14080303030303,3,1
"1508",32,0.515,3,1
"1509",32,1.14080303030303,1,1
"1510",32,1.14080303030303,3,1
"1511",32,0.5356,3,3
"1512",32,0.515,3,3
"1513",32,1.14080303030303,3,3
"1514",32,0.515,3,1
"1515",32,0.515,3,1
"1516",32,0.5356,3,1
"1517",32,1.14080303030303,3,1
"1518",32,0.515,1,3
"1519",32,0.515,3,3
"1520",32,0.515,3,3
"1521",32,1.11646913580247,2,1
"1522",32,0.515,3,1
"1523",32,0.515,3,2
"1524",32,0.5356,3,3
"1525",32,1.11646913580247,1,1
"1526",32,0.515,3,2
"1527",32,0.515,3,3
"1528",32,0.515,3,3
"1529",32,0.515,3,1
"1530",32,0.515,3,3
"1531",32,0.515,3,1
"1532",32,1.14080303030303,3,1
"1533",32,1.11646913580247,3,3
"1534",32,0.515,3,3
"1535",32,1.14080303030303,3,3
"1536",32,1.14080303030303,3,1
"1537",32,0.5356,3,1
"1538",32,0.515,3,3
"1539",32,0.515,3,3
"1540",32,0.515,3,3
"1541",32,1.14080303030303,3,3
"1542",32,0.515,3,3
"1543",32,0.515,3,2
"1544",32,1.14080303030303,3,2
"1545",32,0.515,3,3
"1546",32,0.515,3,3
"1547",32,0.515,1,1
"1548",32,1.11646913580247,3,1
"1549",32,1.14080303030303,1,1
"1550",32,0.515,1,1
"1551",32,0.515,3,1
"1552",32,0.515,3,3
"1553",32,0.515,3,3
"1554",32,0.515,3,1
"1555",32,0.515,3,3
"1556",32,1.11646913580247,3,3
"1557",32,1.11646913580247,3,3
"1558",32,0.515,3,3
"1559",32,0.515,3,3
"1560",32,1.11646913580247,1,1
"1561",32,1.11646913580247,2,1
"1562",32,1.14080303030303,3,1
"1563",32,0.515,3,1
"1564",32,0.5356,1,1
"1565",32,1.11646913580247,3,1
"1566",32,1.11646913580247,1,2
"1567",32,0.515,2,1
"1568",32,0.515,3,2
"1569",32,0.515,2,1
"1570",32,1.14080303030303,2,1
"1571",32,1.11646913580247,3,3
"1572",32,1.11646913580247,3,2
"1573",32,0.515,3,2
"1574",32,1.11646913580247,3,3
"1575",32,0.515,3,3
"1576",32,0.515,3,3
"1577",32,0.515,2,1
"1578",32,1.14080303030303,1,2
"1579",32,1.11646913580247,-1,-1
"1580",32,1.11646913580247,3,1
"1581",32,0.515,3,3
"1582",32,0.515,2,1
"1583",32,1.11646913580247,1,1
"1584",32,1.11646913580247,3,3
"1585",32,1.11646913580247,3,2
"1586",32,1.14080303030303,1,1
"1587",32,0.515,3,3
"1588",32,1.11646913580247,2,2
"1589",32,0.515,3,1
"1590",32,1.14080303030303,1,3
"1591",32,1.11646913580247,3,3
"1592",32,0.515,3,3
"1593",32,1.11646913580247,3,3
"1594",32,1.11646913580247,1,1
"1595",32,1.14080303030303,3,3
"1596",32,1.14080303030303,3,1
"1597",32,0.515,3,3
"1598",32,0.515,1,1
"1599",32,0.515,3,1
"1600",32,1.11646913580247,1,1
"1601",32,0.5356,3,1
"1602",32,0.515,1,1
"1603",32,1.14080303030303,3,1
"1604",32,0.515,3,1
"1605",32,0.5356,3,3
"1606",32,1.11646913580247,3,1
"1607",32,0.515,3,1
"1608",32,1.11646913580247,3,2
"1609",32,1.11646913580247,3,1
"1610",32,0.515,3,3
"1611",32,1.11646913580247,3,1
"1612",32,1.14080303030303,3,1
"1613",32,1.11646913580247,3,1
"1614",32,0.515,3,3
"1615",32,1.14080303030303,1,1
"1616",32,1.11646913580247,3,3
"1617",32,1.14080303030303,3,1
"1618",32,1.11646913580247,1,1
"1619",32,1.11646913580247,3,1
"1620",32,1.11646913580247,3,1
"1621",32,0.515,3,3
"1622",32,1.11646913580247,3,3
"1623",32,1.14080303030303,3,1
"1624",32,1.14080303030303,3,3
"1625",32,1.14080303030303,3,1
"1626",32,0.515,3,3
"1627",32,1.11646913580247,3,3
"1628",32,0.515,3,3
"1629",32,1.11646913580247,3,3
"1630",32,0.515,3,2
"1631",32,1.11646913580247,3,1
"1632",32,1.11646913580247,3,1
"1633",32,0.515,3,3
"1634",32,1.11646913580247,3,1
"1635",32,0.515,3,1
"1636",32,0.515,3,3
"1637",32,0.515,3,1
"1638",32,1.14080303030303,3,1
"1639",32,0.515,3,3
"1640",32,0.515,3,1
"1641",32,0.515,3,3
"1642",32,1.11646913580247,3,1
"1643",32,1.11646913580247,3,1
"1644",32,1.14080303030303,3,3
"1645",32,1.14080303030303,3,3
"1646",32,1.14080303030303,3,3
"1647",32,0.515,3,3
"1648",32,0.515,3,1
"1649",32,1.11646913580247,3,1
"1650",32,1.11646913580247,3,3
"1651",32,0.515,3,1
"1652",32,1.14080303030303,2,1
"1653",32,0.515,3,1
"1654",32,0.515,2,1
"1655",32,0.515,3,1
"1656",32,0.515,3,1
"1657",32,1.11646913580247,2,1
"1658",32,1.11646913580247,2,1
"1659",32,0.515,3,1
"1660",32,0.515,2,1
"1661",32,0.515,3,3
"1662",32,0.515,3,1
"1663",32,1.14080303030303,3,1
"1664",32,1.14080303030303,3,3
"1665",32,0.5356,3,3
"1666",32,0.515,3,3
"1667",32,0.515,3,3
"1668",32,0.515,3,2
"1669",32,1.11646913580247,3,2
"1670",32,0.515,3,3
"1671",32,0.515,3,3
"1672",32,0.515,3,3
"1673",32,0.515,3,3
"1674",32,0.5356,3,3
"1675",32,1.11646913580247,3,3
"1676",32,0.515,2,1
"1677",32,0.5356,3,1
"1678",32,1.14080303030303,2,1
"1679",32,1.11646913580247,1,1
"1680",32,0.5356,3,1
"1681",32,1.11646913580247,2,1
"1682",32,1.14080303030303,3,3
"1683",32,1.14080303030303,2,1
"1684",32,0.515,2,1
"1685",32,1.14080303030303,3,3
"1686",32,1.48992361111111,2,3
"1687",32,1.48992361111111,2,1
"1688",32,1.51456818181818,1,2
"1689",32,1.51456818181818,2,1
"1690",32,1.02684049079755,2,3
"1691",32,1.51456818181818,1,1
"1692",32,1.51456818181818,3,2
"1693",32,1.51456818181818,3,1
"1694",32,1.51456818181818,1,1
"1695",32,1.51456818181818,3,3
"1696",32,1.51456818181818,3,2
"1697",32,1.51456818181818,3,3
"1698",32,1.51456818181818,2,3
"1699",32,1.48992361111111,3,3
"1700",32,1.51456818181818,2,3
"1701",32,1.51456818181818,1,1
"1702",32,1.51456818181818,1,1
"1703",32,1.51456818181818,1,1
"1704",32,1.02684049079755,3,1
"1705",32,1.51456818181818,2,1
"1706",32,1.48992361111111,1,2
"1707",32,1.02684049079755,3,3
"1708",32,1.02684049079755,3,3
"1709",32,1.02684049079755,2,2
"1710",32,1.48992361111111,3,2
"1711",32,1.02684049079755,2,2
"1712",32,1.02684049079755,3,2
"1713",32,1.48992361111111,3,3
"1714",32,1.02684049079755,1,1
"1715",32,1.02684049079755,3,1
"1716",32,1.51456818181818,3,1
"1717",32,1.51456818181818,2,1
"1718",32,1.48992361111111,1,3
"1719",32,1.51456818181818,3,1
"1720",32,1.48992361111111,3,2
"1721",32,1.51456818181818,3,3
"1722",32,1.51456818181818,3,3
"1723",32,1.51456818181818,3,2
"1724",32,1.02684049079755,3,2
"1725",32,1.51456818181818,3,1
"1726",32,1.51456818181818,3,1
"1727",32,1.02684049079755,3,1
"1728",32,2.04788235294118,2,2
"1729",32,1.02684049079755,2,2
"1730",32,1.51456818181818,3,-1
"1731",32,1.48992361111111,3,1
"1732",32,1.02684049079755,3,2
"1733",32,1.02684049079755,3,3
"1734",32,1.51456818181818,3,1
"1735",32,1.51456818181818,3,1
"1736",32,1.51456818181818,3,1
"1737",32,1.02684049079755,3,1
"1738",32,1.51456818181818,3,1
"1739",32,1.48992361111111,1,2
"1740",32,1.02684049079755,3,2
"1741",32,1.48992361111111,3,1
"1742",32,1.51456818181818,3,1
"1743",32,1.48992361111111,3,1
"1744",32,1.02684049079755,3,1
"1745",32,1.02684049079755,3,1
"1746",32,1.02684049079755,3,1
"1747",32,1.48992361111111,2,1
"1748",32,1.48992361111111,2,2
"1749",32,1.02684049079755,1,2
"1750",32,1.02684049079755,3,2
"1751",32,1.51456818181818,1,2
"1752",32,1.51456818181818,3,2
"1753",32,1.48992361111111,1,1
"1754",32,1.02684049079755,3,1
"1755",32,1.51456818181818,3,1
"1756",32,1.02684049079755,2,2
"1757",32,1.02684049079755,3,2
"1758",32,1.48992361111111,1,1
"1759",32,1.51456818181818,1,1
"1760",32,1.51456818181818,3,1
"1761",32,1.48992361111111,3,2
"1762",32,1.02684049079755,3,3
"1763",32,1.51456818181818,1,1
"1764",32,1.51456818181818,2,1
"1765",32,1.02684049079755,3,1
"1766",32,1.02684049079755,2,3
"1767",32,1.51456818181818,2,3
"1768",32,1.02684049079755,2,3
"1769",32,1.51456818181818,2,2
"1770",32,1.51456818181818,2,3
"1771",32,1.48992361111111,2,3
"1772",32,1.48992361111111,2,3
"1773",32,1.51456818181818,2,3
"1774",32,1.51456818181818,2,3
"1775",32,1.02684049079755,2,3
"1776",32,1.02684049079755,2,3
"1777",32,1.02684049079755,2,3
"1778",32,1.02684049079755,2,3
"1779",32,1.48992361111111,2,-2
"1780",32,1.51456818181818,3,3
"1781",32,2.04788235294118,3,3
"1782",32,1.51456818181818,3,3
"1783",32,1.48992361111111,3,3
"1784",32,1.51456818181818,3,3
"1785",32,1.02684049079755,2,3
"1786",32,1.51456818181818,3,1
"1787",32,1.51456818181818,3,2
"1788",32,1.48992361111111,2,3
"1789",32,1.51456818181818,3,1
"1790",32,1.51456818181818,3,1
"1791",32,2.04788235294118,3,2
"1792",32,1.48992361111111,3,1
"1793",32,1.51456818181818,1,1
"1794",32,1.48992361111111,3,1
"1795",32,1.51456818181818,3,3
"1796",32,1.48992361111111,3,1
"1797",32,1.02684049079755,3,1
"1798",32,1.48992361111111,3,1
"1799",32,2.04788235294118,3,1
"1800",32,1.51456818181818,3,1
"1801",32,1.51456818181818,3,1
"1802",32,1.51456818181818,1,3
"1803",32,1.02684049079755,2,1
"1804",32,1.51456818181818,3,1
"1805",32,1.48992361111111,3,1
"1806",32,1.51456818181818,3,-1
"1807",32,1.51456818181818,-1,1
"1808",32,1.48992361111111,3,1
"1809",32,1.02684049079755,3,2
"1810",32,1.48992361111111,3,3
"1811",32,1.51456818181818,2,2
"1812",32,1.48992361111111,2,2
"1813",32,1.51456818181818,1,1
"1814",32,1.51456818181818,2,2
"1815",32,1.48992361111111,1,2
"1816",32,1.51456818181818,3,1
"1817",32,1.48992361111111,2,3
"1818",32,1.48992361111111,2,2
"1819",32,1.48992361111111,2,2
"1820",32,1.02684049079755,2,2
"1821",32,1.51456818181818,3,1
"1822",32,1.48992361111111,2,1
"1823",32,1.02684049079755,3,1
"1824",32,1.48992361111111,3,1
"1825",32,1.02684049079755,3,1
"1826",32,1.51456818181818,3,2
"1827",32,1.51456818181818,1,1
"1828",32,1.51456818181818,1,2
"1829",32,1.02684049079755,3,1
"1830",32,1.02684049079755,3,2
"1831",32,1.48992361111111,2,2
"1832",32,2.04788235294118,1,2
"1833",32,1.48992361111111,1,1
"1834",32,1.02684049079755,2,1
"1835",32,1.02684049079755,3,1
"1836",32,1.48992361111111,2,3
"1837",32,1.48992361111111,2,2
"1838",32,1.51456818181818,2,2
"1839",32,2.04788235294118,3,3
"1840",32,2.04788235294118,2,2
"1841",32,1.48992361111111,3,1
"1842",32,1.02684049079755,3,1
"1843",32,1.02684049079755,2,1
"1844",32,1.02684049079755,3,1
"1845",32,1.02684049079755,2,1
"1846",32,1.51456818181818,3,3
"1847",32,1.51456818181818,3,3
"1848",32,1.48992361111111,2,1
"1849",32,1.51456818181818,3,2
"1850",32,1.02684049079755,3,3
"1851",32,1.02684049079755,2,1
"1852",32,1.48992361111111,3,3
"1853",32,1.51456818181818,3,1
"1854",32,1.02684049079755,3,1
"1855",32,1.51456818181818,3,3
"1856",32,1.48992361111111,3,3
"1857",32,1.51456818181818,3,1
"1858",32,1.02684049079755,3,1
"1859",32,1.48992361111111,3,1
"1860",32,1.02684049079755,2,3
"1861",32,1.48992361111111,3,1
"1862",32,1.51456818181818,3,1
"1863",32,1.51456818181818,3,1
"1864",32,1.51456818181818,1,1
"1865",32,1.51456818181818,3,1
"1866",32,1.48992361111111,2,1
"1867",32,1.02684049079755,2,3
"1868",32,1.48992361111111,2,1
"1869",32,1.51456818181818,2,3
"1870",32,1.51456818181818,2,3
"1871",32,1.48992361111111,3,1
"1872",32,1.02684049079755,1,1
"1873",32,1.02684049079755,1,1
"1874",32,1.48992361111111,3,1
"1875",32,1.02684049079755,3,1
"1876",32,1.02684049079755,1,1
"1877",32,1.48992361111111,3,1
"1878",32,1.51456818181818,3,1
"1879",32,1.51456818181818,3,1
"1880",32,1.51456818181818,2,1
"1881",32,1.02684049079755,1,3
"1882",32,1.02684049079755,3,2
"1883",32,1.51456818181818,2,1
"1884",32,1.48992361111111,2,1
"1885",32,1.02684049079755,2,2
"1886",32,1.51456818181818,3,3
"1887",32,1.48992361111111,3,1
"1888",32,2.04788235294118,3,1
"1889",32,1.02684049079755,2,1
"1890",32,1.02684049079755,3,1
"1891",32,1.51456818181818,3,1
"1892",32,1.51456818181818,3,1
"1893",32,1.51456818181818,3,1
"1894",32,1.51456818181818,3,1
"1895",32,1.02684049079755,3,1
"1896",32,1.48992361111111,3,3
"1897",32,1.51456818181818,3,1
"1898",32,1.48992361111111,2,1
"1899",32,1.51456818181818,2,1
"1900",32,1.51456818181818,3,1
"1901",32,1.51456818181818,3,1
"1902",32,1.51456818181818,3,2
"1903",32,1.02684049079755,3,1
"1904",32,1.02684049079755,1,1
"1905",32,1.51456818181818,3,1
"1906",32,1.48992361111111,3,2
"1907",32,1.51456818181818,3,1
"1908",32,2.04788235294118,3,2
"1909",32,1.51456818181818,3,1
"1910",32,1.51456818181818,3,1
"1911",32,1.48992361111111,2,2
"1912",32,1.51456818181818,3,3
"1913",32,2.04788235294118,3,3
"1914",32,2.04788235294118,3,3
"1915",32,1.51456818181818,3,2
"1916",32,2.04788235294118,2,1
"1917",32,1.51456818181818,3,3
"1918",32,1.51456818181818,2,2
"1919",32,1.48992361111111,3,1
"1920",32,1.02684049079755,3,1
"1921",32,1.51456818181818,3,3
"1922",32,1.51456818181818,3,1
"1923",32,1.51456818181818,3,1
"1924",32,1.48992361111111,2,1
"1925",32,2.04788235294118,3,1
"1926",32,1.51456818181818,3,3
"1927",32,1.51456818181818,1,1
"1928",32,1.02684049079755,3,2
"1929",32,1.51456818181818,3,3
"1930",32,2.04788235294118,3,3
"1931",32,1.51456818181818,3,3
"1932",32,1.51456818181818,3,2
"1933",32,1.48992361111111,3,3
"1934",32,2.04788235294118,3,2
"1935",32,1.48992361111111,3,3
"1936",32,1.48992361111111,3,1
"1937",32,1.48992361111111,3,1
"1938",32,1.48992361111111,3,3
"1939",32,1.48992361111111,3,3
"1940",32,1.51456818181818,3,1
"1941",32,1.48992361111111,3,1
"1942",32,1.48992361111111,3,3
"1943",32,1.02684049079755,3,3
"1944",32,2.04788235294118,3,3
"1945",32,1.51456818181818,3,3
"1946",32,1.51456818181818,3,3
"1947",32,1.48992361111111,3,3
"1948",32,1.51456818181818,3,3
"1949",32,1.51456818181818,3,1
"1950",32,1.02684049079755,-1,-1
"1951",32,1.51456818181818,3,3
"1952",32,1.51456818181818,3,2
"1953",32,1.48992361111111,3,3
"1954",32,1.51456818181818,3,3
"1955",32,1.48992361111111,3,1
"1956",32,1.48992361111111,1,1
"1957",32,1.51456818181818,3,3
"1958",32,1.02684049079755,3,1
"1959",32,1.02684049079755,3,2
"1960",32,1.02684049079755,3,1
"1961",32,1.48992361111111,1,1
"1962",32,1.02684049079755,3,3
"1963",32,1.48992361111111,3,3
"1964",32,1.02684049079755,3,3
"1965",32,1.48992361111111,3,1
"1966",32,1.51456818181818,3,1
"1967",32,1.02684049079755,3,3
"1968",32,1.51456818181818,3,1
"1969",32,1.02684049079755,3,1
"1970",32,1.02684049079755,3,1
"1971",32,1.02684049079755,3,1
"1972",32,1.02684049079755,3,1
